study_id;web_id;web_group_id;filename;user_id;timestamp;x;y;duration
835026225;721940981;1426034248;s1_hawking1_0;396775005;6796;1188;226;800
835026225;721940981;1426034248;s1_hawking1_0;396775005;7629;1267;262;533
835026225;721940981;1426034248;s1_hawking1_0;396775005;8174;1145;290;21
835026225;721940981;1426034248;s1_hawking1_0;396775005;8207;960;330;378
835026225;721940981;1426034248;s1_hawking1_0;396775005;8595;887;391;333
835026225;721940981;1426034248;s1_hawking1_0;396775005;8940;1054;378;611
835026225;721940981;1426034248;s1_hawking1_0;396775005;9561;1165;384;266
835026225;721940981;1426034248;s1_hawking1_0;396775005;9839;1290;397;533
835026225;721940981;1426034248;s1_hawking1_0;396775005;10405;1022;407;666
835026225;721940981;1426034248;s1_hawking1_0;396775005;11082;1172;403;333
835026225;721940981;1426034248;s1_hawking1_0;396775005;11427;1300;397;556
835026225;721940981;1426034248;s1_hawking1_0;396775005;12016;1045;414;23
835026225;721940981;1426034248;s1_hawking1_0;396775005;12050;910;422;732
835026225;721940981;1426034248;s1_hawking1_0;396775005;12792;1065;434;556
835026225;721940981;1426034248;s1_hawking1_0;396775005;13359;1204;433;556
835026225;721940981;1426034248;s1_hawking1_0;396775005;13925;1321;434;423
835026225;721940981;1426034248;s1_hawking1_0;396775005;14391;892;466;767
835026225;721940981;1426034248;s1_hawking1_0;396775005;15169;1066;466;288
835026225;721940981;1426034248;s1_hawking1_0;396775005;15469;1243;450;800
835026225;721940981;1426034248;s1_hawking1_0;396775005;16290;1295;456;156
835026225;721940981;1426034248;s1_hawking1_0;396775005;16457;1171;468;33
835026225;721940981;1426034248;s1_hawking1_0;396775005;16501;1051;483;800
835026225;721940981;1426034248;s1_hawking1_0;396775005;17323;1056;485;800
835026225;721940981;1426034248;s1_hawking1_0;396775005;18155;901;498;411
835026225;721940981;1426034248;s1_hawking1_0;396775005;18578;1055;498;477
835026225;721940981;1426034248;s1_hawking1_0;396775005;19121;428;670;123
835026225;721940981;1426034248;s1_hawking1_0;396775005;19311;982;501;399
835026225;721940981;1426034248;s1_hawking1_0;1727693429;98;807;480;204
835026225;721940981;1426034248;s1_hawking1_0;1727693429;347;1295;948;22
835026225;721940981;1426034248;s1_hawking1_0;1727693429;403;888;544;22
835026225;721940981;1426034248;s1_hawking1_0;1727693429;437;810;468;55
835026225;721940981;1426034248;s1_hawking1_0;1727693429;558;200;187;200
835026225;721940981;1426034248;s1_hawking1_0;1727693429;770;111;145;266
835026225;721940981;1426034248;s1_hawking1_0;1727693429;1047;216;139;344
835026225;721940981;1426034248;s1_hawking1_0;1727693429;1458;644;285;800
835026225;721940981;1426034248;s1_hawking1_0;1727693429;2280;566;281;76
835026225;721940981;1426034248;s1_hawking1_0;1727693429;2456;425;343;79
835026225;721940981;1426034248;s1_hawking1_0;1727693429;2546;564;282;800
835026225;721940981;1426034248;s1_hawking1_0;1727693429;3368;612;283;321
835026225;721940981;1426034248;s1_hawking1_0;1727693429;3701;715;352;21
835026225;721940981;1426034248;s1_hawking1_0;1727693429;3735;833;428;310
835026225;721940981;1426034248;s1_hawking1_0;1727693429;4056;685;341;33
835026225;721940981;1426034248;s1_hawking1_0;1727693429;4101;582;281;143
835026225;721940981;1426034248;s1_hawking1_0;1727693429;4334;389;565;33
835026225;721940981;1426034248;s1_hawking1_0;1727693429;4401;575;289;800
835026225;721940981;1426034248;s1_hawking1_0;1727693429;5266;921;475;478
835026225;721940981;1426034248;s1_hawking1_0;1727693429;5754;1049;496;290
835026225;721940981;1426034248;s1_hawking1_0;1727693429;6054;1152;497;212
835026225;721940981;1426034248;s1_hawking1_0;1727693429;6310;810;366;167
835026225;721940981;1426034248;s1_hawking1_0;1727693429;6532;1473;845;478
835026225;721940981;1426034248;s1_hawking1_0;1727693429;7053;747;442;333
835026225;721940981;1426034248;s1_hawking1_0;1727693429;7398;863;494;800
835026225;721940981;1426034248;s1_hawking1_0;1727693429;8219;903;496;744
835026225;721940981;1426034248;s1_hawking1_0;1727693429;9064;799;598;44
835026225;721940981;1426034248;s1_hawking1_0;1727693429;9118;926;516;190
835026225;721940981;1426034248;s1_hawking1_0;1727693429;9318;1053;488;267
835026225;721940981;1426034248;s1_hawking1_0;1727693429;9597;925;341;576
835026225;721940981;1426034248;s1_hawking1_0;1727693429;10262;772;608;22
835026225;721940981;1426034248;s1_hawking1_0;1727693429;10296;796;507;21
835026225;721940981;1426034248;s1_hawking1_0;1727693429;10329;983;376;345
835026225;721940981;1426034248;s1_hawking1_0;1727693429;10684;840;372;23
835026225;721940981;1426034248;s1_hawking1_0;1727693429;10717;669;375;533
835026225;721940981;1426034248;s1_hawking1_0;1727693429;11262;853;381;366
835026225;721940981;1426034248;s1_hawking1_0;1727693429;11640;635;356;408
835026225;721940981;1426034248;s1_hawking1_0;1727693429;12161;854;558;33
835026225;721940981;1426034248;s1_hawking1_0;1727693429;12206;801;359;133
835026225;721940981;1426034248;s1_hawking1_0;1727693429;12349;593;247;523
835026225;721940981;1426034248;s1_hawking1_0;1727693429;12882;735;326;167
835026225;721940981;1426034248;s1_hawking1_0;1727693429;13061;859;345;587
835026225;721940981;1426034248;s1_hawking1_0;1727693429;13660;1021;357;588
835026225;721940981;1426034248;s1_hawking1_0;1727693429;14260;1139;384;800
835026225;721940981;1426034248;s1_hawking1_0;1727693429;15092;1013;392;566
835026225;721940981;1426034248;s1_hawking1_0;1727693429;15670;1000;404;676
835026225;721940981;1426034248;s1_hawking1_0;1727693429;16358;1098;432;400
835026225;721940981;1426034248;s1_hawking1_0;1727693429;16769;1164;450;155
835026225;721940981;1426034248;s1_hawking1_0;1727693429;16936;1010;452;21
835026225;721940981;1426034248;s1_hawking1_0;1727693429;16969;847;457;344
835026225;721940981;1426034248;s1_hawking1_0;1727693429;17325;947;471;454
835026225;721940981;1426034248;s1_hawking1_0;1727693429;17791;866;483;245
835026225;721940981;1426034248;s1_hawking1_0;1727693429;18046;990;486;366
835026225;721940981;1426034248;s1_hawking1_0;1727693429;18424;1060;502;677
835026225;721940981;1426034248;s1_hawking1_0;1727693429;19112;944;549;366
835026225;721940981;1426034248;s1_hawking1_0;1727693429;19490;871;541;799
835026225;721940981;1426034248;s1_hawking1_0;1727693429;20301;1006;543;732
835026225;721940981;1426034248;s1_hawking1_0;1727693429;21043;1176;554;612
835026225;721940981;1426034248;s1_hawking1_0;1727693429;21666;961;557;610
835026225;721940981;1426034248;s1_hawking1_0;1727693429;22288;865;551;800
835026225;721940981;1426034248;s1_hawking1_0;1727693429;23120;914;552;112
835026225;721940981;1426034248;s1_hawking1_0;1727693429;23242;1053;561;666
835026225;198194675;1727525682;s1_hawking2_0;675931501;97;1154;306;85
835026225;198194675;1727525682;s1_hawking2_0;675931501;193;1066;390;22
835026225;198194675;1727525682;s1_hawking2_0;675931501;226;969;489;212
835026225;198194675;1727525682;s1_hawking2_0;675931501;449;1028;308;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;1281;1017;315;100
835026225;198194675;1727525682;s1_hawking2_0;675931501;1437;551;414;221
835026225;198194675;1727525682;s1_hawking2_0;675931501;1725;1098;576;334
835026225;198194675;1727525682;s1_hawking2_0;675931501;2136;466;425;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;2957;424;385;123
835026225;198194675;1727525682;s1_hawking2_0;675931501;3090;449;493;23
835026225;198194675;1727525682;s1_hawking2_0;675931501;3124;511;649;389
835026225;198194675;1727525682;s1_hawking2_0;675931501;3524;725;643;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;4356;603;634;601
835026225;198194675;1727525682;s1_hawking2_0;675931501;4969;714;645;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;5801;687;643;22
835026225;198194675;1727525682;s1_hawking2_0;675931501;5834;557;633;588
835026225;198194675;1727525682;s1_hawking2_0;675931501;6434;667;633;45
835026225;198194675;1727525682;s1_hawking2_0;675931501;6522;1162;645;312
835026225;198194675;1727525682;s1_hawking2_0;675931501;6845;1274;684;77
835026225;198194675;1727525682;s1_hawking2_0;675931501;6934;1143;737;55
835026225;198194675;1727525682;s1_hawking2_0;675931501;7000;1036;763;155
835026225;198194675;1727525682;s1_hawking2_0;675931501;7167;880;747;254
835026225;198194675;1727525682;s1_hawking2_0;675931501;7434;797;723;232
835026225;198194675;1727525682;s1_hawking2_0;675931501;7678;706;877;188
835026225;198194675;1727525682;s1_hawking2_0;675931501;7900;953;880;22
835026225;198194675;1727525682;s1_hawking2_0;675931501;7933;1118;991;411
835026225;198194675;1727525682;s1_hawking2_0;675931501;8399;592;973;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;9231;518;930;788
835026225;198194675;1727525682;s1_hawking2_0;675931501;10031;648;923;55
835026225;198194675;1727525682;s1_hawking2_0;675931501;10098;756;916;67
835026225;198194675;1727525682;s1_hawking2_0;675931501;10209;1209;927;388
835026225;198194675;1727525682;s1_hawking2_0;675931501;10609;1301;967;166
835026225;198194675;1727525682;s1_hawking2_0;675931501;10819;638;1114;200
835026225;198194675;1727525682;s1_hawking2_0;675931501;11030;770;1123;22
835026225;198194675;1727525682;s1_hawking2_0;675931501;11063;980;1161;345
835026225;198194675;1727525682;s1_hawking2_0;675931501;11441;1383;1119;310
835026225;198194675;1727525682;s1_hawking2_0;675931501;11796;877;1117;22
835026225;198194675;1727525682;s1_hawking2_0;675931501;11830;796;1140;666
835026225;198194675;1727525682;s1_hawking2_0;675931501;12507;691;1158;489
835026225;198194675;1727525682;s1_hawking2_0;675931501;13007;606;1160;199
835026225;198194675;1727525682;s1_hawking2_0;675931501;13217;457;1131;189
835026225;198194675;1727525682;s1_hawking2_0;675931501;13462;1096;977;121
835026225;198194675;1727525682;s1_hawking2_0;675931501;13595;1110;847;34
835026225;198194675;1727525682;s1_hawking2_0;675931501;13640;1156;720;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;14472;1094;718;500
835026225;198194675;1727525682;s1_hawking2_0;675931501;14982;1004;712;733
835026225;198194675;1727525682;s1_hawking2_0;675931501;15727;940;700;199
835026225;198194675;1727525682;s1_hawking2_0;675931501;15938;1082;704;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;16770;1192;704;400
835026225;198194675;1727525682;s1_hawking2_0;675931501;17181;1360;742;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;18014;1310;779;466
835026225;198194675;1727525682;s1_hawking2_0;675931501;18491;1220;778;744
835026225;198194675;1727525682;s1_hawking2_0;675931501;19246;1355;768;489
835026225;198194675;1727525682;s1_hawking2_0;675931501;19745;1183;764;45
835026225;198194675;1727525682;s1_hawking2_0;675931501;19802;1036;772;654
835026225;198194675;1727525682;s1_hawking2_0;675931501;20468;924;776;188
835026225;198194675;1727525682;s1_hawking2_0;675931501;20668;736;758;743
835026225;198194675;1727525682;s1_hawking2_0;675931501;21422;844;761;611
835026225;198194675;1727525682;s1_hawking2_0;675931501;22044;978;732;279
835026225;198194675;1727525682;s1_hawking2_0;675931501;22334;1220;739;255
835026225;198194675;1727525682;s1_hawking2_0;675931501;22601;1354;758;643
835026225;198194675;1727525682;s1_hawking2_0;675931501;23311;576;739;666
835026225;198194675;1727525682;s1_hawking2_0;675931501;23988;563;848;133
835026225;198194675;1727525682;s1_hawking2_0;675931501;24166;1049;904;188
835026225;198194675;1727525682;s1_hawking2_0;675931501;24387;782;914;23
835026225;198194675;1727525682;s1_hawking2_0;675931501;24421;611;928;466
835026225;198194675;1727525682;s1_hawking2_0;675931501;24898;503;933;578
835026225;198194675;1727525682;s1_hawking2_0;675931501;25565;1295;895;322
835026225;198194675;1727525682;s1_hawking2_0;675931501;25898;1262;733;266
835026225;198194675;1727525682;s1_hawking2_0;675931501;26198;896;733;243
835026225;198194675;1727525682;s1_hawking2_0;675931501;26453;745;689;588
835026225;198194675;1727525682;s1_hawking2_0;675931501;27053;841;649;44
835026225;198194675;1727525682;s1_hawking2_0;675931501;27130;1151;665;22
835026225;198194675;1727525682;s1_hawking2_0;675931501;27164;1254;669;333
835026225;198194675;1727525682;s1_hawking2_0;675931501;27507;1182;713;333
835026225;198194675;1727525682;s1_hawking2_0;675931501;27852;1028;706;33
835026225;198194675;1727525682;s1_hawking2_0;675931501;27896;915;706;444
835026225;198194675;1727525682;s1_hawking2_0;675931501;28351;1043;709;488
835026225;198194675;1727525682;s1_hawking2_0;675931501;28851;855;695;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;29684;780;687;111
835026225;198194675;1727525682;s1_hawking2_0;675931501;29805;698;687;445
835026225;198194675;1727525682;s1_hawking2_0;675931501;30261;552;727;344
835026225;198194675;1727525682;s1_hawking2_0;675931501;30616;460;711;155
835026225;198194675;1727525682;s1_hawking2_0;675931501;30849;1233;768;189
835026225;198194675;1727525682;s1_hawking2_0;675931501;31049;1388;754;255
835026225;198194675;1727525682;s1_hawking2_0;675931501;31337;1250;983;412
835026225;198194675;1727525682;s1_hawking2_0;675931501;31760;1144;950;133
835026225;198194675;1727525682;s1_hawking2_0;675931501;31926;1323;1311;344
835026225;198194675;1727525682;s1_hawking2_0;675931501;32282;1359;1204;21
835026225;198194675;1727525682;s1_hawking2_0;675931501;32315;1408;1064;266
835026225;198194675;1727525682;s1_hawking2_0;675931501;32636;821;1080;34
835026225;198194675;1727525682;s1_hawking2_0;675931501;32681;701;1104;211
835026225;198194675;1727525682;s1_hawking2_0;675931501;32903;631;1186;67
835026225;198194675;1727525682;s1_hawking2_0;675931501;32981;645;1393;145
835026225;198194675;1727525682;s1_hawking2_0;675931501;33136;739;1311;33
835026225;198194675;1727525682;s1_hawking2_0;675931501;33181;810;1163;566
835026225;198194675;1727525682;s1_hawking2_0;675931501;33759;661;1156;22
835026225;198194675;1727525682;s1_hawking2_0;675931501;33792;494;1141;243
835026225;198194675;1727525682;s1_hawking2_0;675931501;34069;627;1505;278
835026225;198194675;1727525682;s1_hawking2_0;675931501;34358;505;1552;200
835026225;198194675;1727525682;s1_hawking2_0;675931501;34568;456;1627;711
835026225;198194675;1727525682;s1_hawking2_0;675931501;35291;519;1481;355
835026225;198194675;1727525682;s1_hawking2_0;675931501;35657;438;1772;389
835026225;198194675;1727525682;s1_hawking2_0;675931501;36112;1264;1637;122
835026225;198194675;1727525682;s1_hawking2_0;675931501;36323;604;1628;123
835026225;198194675;1727525682;s1_hawking2_0;675931501;36456;451;1593;477
835026225;198194675;1727525682;s1_hawking2_0;675931501;36945;594;1632;344
835026225;198194675;1727525682;s1_hawking2_0;675931501;37300;501;1641;511
835026225;198194675;1727525682;s1_hawking2_0;675931501;37822;473;1738;210
835026225;198194675;1727525682;s1_hawking2_0;675931501;38099;1148;1664;423
835026225;198194675;1727525682;s1_hawking2_0;675931501;38532;1007;1654;211
835026225;198194675;1727525682;s1_hawking2_0;675931501;38755;1137;1757;43
835026225;198194675;1727525682;s1_hawking2_0;675931501;38810;1155;1867;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;39644;1101;1884;133
835026225;198194675;1727525682;s1_hawking2_0;675931501;39788;1139;1746;643
835026225;198194675;1727525682;s1_hawking2_0;675931501;40488;446;1739;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;41320;417;1707;777
835026225;198194675;1727525682;s1_hawking2_0;675931501;42109;542;1700;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;42941;736;1712;389
835026225;198194675;1727525682;s1_hawking2_0;675931501;43363;470;1886;411
835026225;198194675;1727525682;s1_hawking2_0;675931501;43785;617;2003;722
835026225;198194675;1727525682;s1_hawking2_0;675931501;44518;480;2373;688
835026225;198194675;1727525682;s1_hawking2_0;675931501;45217;573;2325;22
835026225;198194675;1727525682;s1_hawking2_0;675931501;45251;709;2279;33
835026225;198194675;1727525682;s1_hawking2_0;675931501;45295;784;2206;688
835026225;198194675;1727525682;s1_hawking2_0;675931501;45994;952;2193;234
835026225;198194675;1727525682;s1_hawking2_0;675931501;46416;1291;2072;89
835026225;198194675;1727525682;s1_hawking2_0;675931501;46516;1373;2096;400
835026225;198194675;1727525682;s1_hawking2_0;675931501;46926;1261;1816;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;47749;1154;1817;522
835026225;198194675;1727525682;s1_hawking2_0;675931501;48282;1054;1823;621
835026225;198194675;1727525682;s1_hawking2_0;675931501;48914;921;1801;267
835026225;198194675;1727525682;s1_hawking2_0;675931501;49192;892;1734;611
835026225;198194675;1727525682;s1_hawking2_0;675931501;49814;790;1731;122
835026225;198194675;1727525682;s1_hawking2_0;675931501;49969;443;1680;800
835026225;198194675;1727525682;s1_hawking2_0;675931501;50790;419;1701;190
835026225;198194675;1727525682;s1_hawking2_0;675931501;51046;1053;1590;522
835026225;198194675;1727525682;s1_hawking2_0;675931501;51579;911;1482;400
835026225;198194675;1727525682;s1_hawking2_0;675931501;51989;823;1490;156
835026225;198194675;1727525682;s1_hawking2_0;675931501;52156;691;1513;23
835026225;198194675;1727525682;s1_hawking2_0;675931501;52189;536;1526;300
835026225;198194675;1727525682;s1_hawking2_0;675931501;52501;525;1425;66
835026225;198194675;1727525682;s1_hawking2_0;675931501;52601;776;1355;21
835026225;198194675;1727525682;s1_hawking2_0;675931501;52634;920;1203;477
835026225;198194675;1727525682;s1_hawking2_0;675931501;53167;1402;1354;211
835026225;198194675;1727525682;s1_hawking2_0;675931501;53411;1115;1278;23
835026225;198194675;1727525682;s1_hawking2_0;675931501;53444;948;1024;477
835026225;198194675;1727525682;s1_hawking2_0;675931501;53933;838;1135;633
835026225;198194675;1727525682;s1_hawking2_0;675931501;54577;776;1326;255
835026225;198194675;1727525682;s1_hawking2_0;675931501;54843;805;1174;277
835026225;198194675;1727525682;s1_hawking2_0;675931501;55132;664;1262;366
835026225;198194675;1727525682;s1_hawking2_0;675931501;55532;970;1362;200
835026225;198194675;1727525682;s1_hawking2_0;675931501;55787;1382;1364;211
835026225;198194675;1727525682;s1_hawking2_0;675931501;56009;1373;1196;266
835026225;198194675;1727525682;s1_hawking2_0;675931501;56286;1346;1017;378
835026225;198194675;1727525682;s1_hawking2_0;675931501;56697;979;876;479
835026225;198194675;1727525682;s1_hawking2_0;675931501;57186;888;954;689
835026225;198194675;1727525682;s1_hawking2_0;675931501;57886;799;960;478
835026225;198194675;1727525682;s1_hawking2_0;675931501;58375;910;963;597
835026225;198194675;1727525682;s1_hawking2_0;675931501;59096;928;978;598
835026225;198194675;1727525682;s1_hawking2_0;396775005;98;1023;403;101
835026225;198194675;1727525682;s1_hawking2_0;396775005;211;938;465;266
835026225;198194675;1727525682;s1_hawking2_0;396775005;555;641;282;44
835026225;198194675;1727525682;s1_hawking2_0;396775005;611;597;155;66
835026225;198194675;1727525682;s1_hawking2_0;396775005;732;185;15;389
835026225;198194675;1727525682;s1_hawking2_0;396775005;1177;928;519;211
835026225;198194675;1727525682;s1_hawking2_0;396775005;1398;798;483;23
835026225;198194675;1727525682;s1_hawking2_0;396775005;1432;618;429;122
835026225;198194675;1727525682;s1_hawking2_0;396775005;1565;486;461;444
835026225;198194675;1727525682;s1_hawking2_0;396775005;2021;431;621;476
835026225;198194675;1727525682;s1_hawking2_0;396775005;2509;557;644;22
835026225;198194675;1727525682;s1_hawking2_0;396775005;2542;725;630;633
835026225;198194675;1727525682;s1_hawking2_0;396775005;3187;656;636;121
835026225;198194675;1727525682;s1_hawking2_0;396775005;3320;852;631;188
835026225;198194675;1727525682;s1_hawking2_0;396775005;3520;1002;642;776
835026225;198194675;1727525682;s1_hawking2_0;396775005;4308;1178;669;577
835026225;198194675;1727525682;s1_hawking2_0;396775005;4896;1102;670;655
835026225;198194675;1727525682;s1_hawking2_0;396775005;5595;526;685;178
835026225;198194675;1727525682;s1_hawking2_0;396775005;5785;440;692;544
835026225;198194675;1727525682;s1_hawking2_0;396775005;6341;568;687;433
835026225;198194675;1727525682;s1_hawking2_0;396775005;6785;693;679;633
835026225;198194675;1727525682;s1_hawking2_0;396775005;7428;868;675;656
835026225;198194675;1727525682;s1_hawking2_0;396775005;8094;1019;671;566
835026225;198194675;1727525682;s1_hawking2_0;396775005;8672;1150;668;566
835026225;198194675;1727525682;s1_hawking2_0;396775005;9249;1331;696;256
835026225;198194675;1727525682;s1_hawking2_0;396775005;9516;1443;729;466
835026225;198194675;1727525682;s1_hawking2_0;396775005;9993;1292;725;644
835026225;198194675;1727525682;s1_hawking2_0;396775005;10648;1469;697;800
835026225;198194675;1727525682;s1_hawking2_0;396775005;11470;1500;739;311
835026225;198194675;1727525682;s1_hawking2_0;396775005;11847;621;771;111
835026225;198194675;1727525682;s1_hawking2_0;396775005;11969;465;813;800
835026225;198194675;1727525682;s1_hawking2_0;396775005;12780;442;615;710
835026225;198194675;1727525682;s1_hawking2_0;396775005;13546;949;621;200
835026225;198194675;1727525682;s1_hawking2_0;396775005;13802;1721;499;121
835026225;198194675;1727525682;s1_hawking2_0;396775005;14001;602;711;122
835026225;198194675;1727525682;s1_hawking2_0;396775005;14135;453;890;677
835026225;198194675;1727525682;s1_hawking2_0;396775005;14822;468;1183;456
835026225;198194675;1727525682;s1_hawking2_0;396775005;15289;552;1232;800
835026225;198194675;1727525682;s1_hawking2_0;396775005;16121;579;1154;200
835026225;198194675;1727525682;s1_hawking2_0;396775005;16333;538;1266;22
835026225;198194675;1727525682;s1_hawking2_0;396775005;16366;471;1546;800
835026225;198194675;1727525682;s1_hawking2_0;396775005;17199;483;1689;800
835026225;198194675;1727525682;s1_hawking2_0;396775005;18031;474;1984;522
835026225;198194675;1727525682;s1_hawking2_0;396775005;18564;509;1935;533
835026225;198194675;1727525682;s1_hawking2_0;396775005;19108;604;2114;433
835026225;198194675;1727525682;s1_hawking2_0;396775005;19552;532;2153;156
835026225;198194675;1727525682;s1_hawking2_0;396775005;19719;429;2054;355
835026225;198194675;1727525682;s1_hawking2_0;396775005;20118;824;1966;23
835026225;198194675;1727525682;s1_hawking2_0;396775005;20152;953;1956;178
835026225;198194675;1727525682;s1_hawking2_0;396775005;20341;1102;1950;33
835026225;198194675;1727525682;s1_hawking2_0;396775005;20385;1262;1942;344
835026225;198194675;1727525682;s1_hawking2_0;396775005;20741;1141;1930;521
835026225;198194675;1727525682;s1_hawking2_0;396775005;21296;810;1918;21
835026225;198194675;1727525682;s1_hawking2_0;396775005;21329;690;1919;66
835026225;198194675;1727525682;s1_hawking2_0;396775005;21407;450;1921;699
835026225;198194675;1727525682;s1_hawking2_0;396775005;22117;590;1900;433
835026225;198194675;1727525682;s1_hawking2_0;396775005;22562;525;2049;33
835026225;198194675;1727525682;s1_hawking2_0;396775005;22606;439;2152;633
835026225;198194675;1727525682;s1_hawking2_0;396775005;23249;546;2146;167
835026225;198194675;1727525682;s1_hawking2_0;396775005;23427;785;2175;211
835026225;198194675;1727525682;s1_hawking2_0;396775005;23649;884;2174;157
835026225;198194675;1727525682;s1_hawking2_0;396775005;23850;1173;1978;22
835026225;198194675;1727525682;s1_hawking2_0;396775005;23883;1275;1913;200
835026225;198194675;1727525682;s1_hawking2_0;396775005;24095;1415;1911;233
835026225;198194675;1727525682;s1_hawking2_0;396775005;24394;751;2188;389
835026225;198194675;1727525682;s1_hawking2_0;396775005;24794;649;2178;155
835026225;198194675;1727525682;s1_hawking2_0;396775005;24961;453;2187;800
835026225;198194675;1727525682;s1_hawking2_0;396775005;25793;541;2190;189
835026225;198194675;1727525682;s1_hawking2_0;396775005;25993;663;2186;311
835026225;198194675;1727525682;s1_hawking2_0;396775005;26315;821;2179;56
835026225;198194675;1727525682;s1_hawking2_0;396775005;26381;951;2174;367
835026225;198194675;1727525682;s1_hawking2_0;396775005;26759;1026;2132;22
835026225;198194675;1727525682;s1_hawking2_0;396775005;26793;1102;1949;410
835026225;198194675;1727525682;s1_hawking2_0;396775005;27214;1212;1937;200
835026225;198194675;1727525682;s1_hawking2_0;396775005;27426;1359;1931;154
835026225;198194675;1727525682;s1_hawking2_0;396775005;27592;1457;1911;211
835026225;198194675;1727525682;s1_hawking2_0;396775005;27880;681;1927;200
835026225;198194675;1727525682;s1_hawking2_0;396775005;28092;573;1930;177
835026225;198194675;1727525682;s1_hawking2_0;396775005;28280;447;1932;689
835026225;198194675;1727525682;s1_hawking2_0;396775005;28979;574;1931;289
835026225;198194675;1727525682;s1_hawking2_0;396775005;29279;783;1925;800
835026225;198194675;1727525682;s1_hawking2_0;396775005;30112;944;1924;444
835026225;198194675;1727525682;s1_hawking2_0;396775005;30567;1046;1916;267
835026225;198194675;1727525682;s1_hawking2_0;396775005;30844;1160;1907;467
835026225;198194675;1727525682;s1_hawking2_0;396775005;31322;1276;1909;566
835026225;198194675;1727525682;s1_hawking2_0;396775005;31899;1441;1918;367
835026225;198194675;1727525682;s1_hawking2_0;396775005;32322;598;1948;133
835026225;198194675;1727525682;s1_hawking2_0;396775005;32466;508;1952;355
835026225;198194675;1727525682;s1_hawking2_0;396775005;32832;720;1949;355
835026225;198194675;1727525682;s1_hawking2_0;396775005;33199;815;1948;199
